run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
qwen_3p5_9b__gpqa_main_00099_42030505__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00099_42030505,gpqa,gpqa_main,gpqa,99,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00100_0cae39c7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00100_0cae39c7,gpqa,gpqa_main,gpqa,100,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00101_95129e5c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00101_95129e5c,gpqa,gpqa_main,gpqa,101,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00102_98d6642e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00102_98d6642e,gpqa,gpqa_main,gpqa,102,0.6,7,structured_four_line,default,0,1,1,1,1,5,1,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00103_da44de6f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00103_da44de6f,gpqa,gpqa_main,gpqa,103,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00104_8c2be5fc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00104_8c2be5fc,gpqa,gpqa_main,gpqa,104,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00105_abf87818__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00105_abf87818,gpqa,gpqa_main,gpqa,105,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00106_c822f17d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00106_c822f17d,gpqa,gpqa_main,gpqa,106,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00107_a059a65e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00107_a059a65e,gpqa,gpqa_main,gpqa,107,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00108_9be8fad9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00108_9be8fad9,gpqa,gpqa_main,gpqa,108,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00109_60b4dab8__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00109_60b4dab8,gpqa,gpqa_main,gpqa,109,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00110_3d5ff2e5__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00110_3d5ff2e5,gpqa,gpqa_main,gpqa,110,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00111_05d68dbc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00111_05d68dbc,gpqa,gpqa_main,gpqa,111,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00112_002f83ef__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00112_002f83ef,gpqa,gpqa_main,gpqa,112,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00113_6e7866fc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00113_6e7866fc,gpqa,gpqa_main,gpqa,113,0.6,7,structured_four_line,default,0,1,1,1,1,5,1,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00114_cc31d190__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00114_cc31d190,gpqa,gpqa_main,gpqa,114,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00115_f09b1ce6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00115_f09b1ce6,gpqa,gpqa_main,gpqa,115,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00116_7520098b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00116_7520098b,gpqa,gpqa_main,gpqa,116,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00117_f4e6822b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00117_f4e6822b,gpqa,gpqa_main,gpqa,117,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00118_6fe6c4fc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00118_6fe6c4fc,gpqa,gpqa_main,gpqa,118,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00119_b0be202a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00119_b0be202a,gpqa,gpqa_main,gpqa,119,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00120_2b22cec3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00120_2b22cec3,gpqa,gpqa_main,gpqa,120,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00121_a2dacad8__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00121_a2dacad8,gpqa,gpqa_main,gpqa,121,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00122_acd8adff__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00122_acd8adff,gpqa,gpqa_main,gpqa,122,0.6,7,structured_four_line,default,0,1,0,5,5,5,1,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00123_80535b91__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00123_80535b91,gpqa,gpqa_main,gpqa,123,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00124_2b980ea3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00124_2b980ea3,gpqa,gpqa_main,gpqa,124,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00125_bcca5972__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00125_bcca5972,gpqa,gpqa_main,gpqa,125,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00126_41edbbb2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00126_41edbbb2,gpqa,gpqa_main,gpqa,126,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00127_27ee120e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00127_27ee120e,gpqa,gpqa_main,gpqa,127,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00128_f11f2684__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00128_f11f2684,gpqa,gpqa_main,gpqa,128,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00129_2f8554c6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00129_2f8554c6,gpqa,gpqa_main,gpqa,129,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00130_9039df5f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00130_9039df5f,gpqa,gpqa_main,gpqa,130,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00131_a3de2fa4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00131_a3de2fa4,gpqa,gpqa_main,gpqa,131,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00132_684b4fef__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00132_684b4fef,gpqa,gpqa_main,gpqa,132,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00133_72635616__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00133_72635616,gpqa,gpqa_main,gpqa,133,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00134_a19bb999__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00134_a19bb999,gpqa,gpqa_main,gpqa,134,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00135_276511ab__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00135_276511ab,gpqa,gpqa_main,gpqa,135,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00136_8ac7ed16__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00136_8ac7ed16,gpqa,gpqa_main,gpqa,136,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00137_f40f3f0e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00137_f40f3f0e,gpqa,gpqa_main,gpqa,137,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00138_97ad12f8__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00138_97ad12f8,gpqa,gpqa_main,gpqa,138,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00139_1b7ec9b2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00139_1b7ec9b2,gpqa,gpqa_main,gpqa,139,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00140_6b42cd4e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00140_6b42cd4e,gpqa,gpqa_main,gpqa,140,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00141_c52952ce__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00141_c52952ce,gpqa,gpqa_main,gpqa,141,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00142_48dd05c3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00142_48dd05c3,gpqa,gpqa_main,gpqa,142,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00143_4bf94519__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00143_4bf94519,gpqa,gpqa_main,gpqa,143,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00144_ac11b79a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00144_ac11b79a,gpqa,gpqa_main,gpqa,144,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00145_a67db00d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00145_a67db00d,gpqa,gpqa_main,gpqa,145,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00146_044cafc9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00146_044cafc9,gpqa,gpqa_main,gpqa,146,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00147_6f31c236__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00147_6f31c236,gpqa,gpqa_main,gpqa,147,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00148_c519ab74__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00148_c519ab74,gpqa,gpqa_main,gpqa,148,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00149_e15b02e7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00149_e15b02e7,gpqa,gpqa_main,gpqa,149,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00150_9fdee674__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00150_9fdee674,gpqa,gpqa_main,gpqa,150,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00151_8f3455dd__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00151_8f3455dd,gpqa,gpqa_main,gpqa,151,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00152_92ddb9c3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00152_92ddb9c3,gpqa,gpqa_main,gpqa,152,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00153_c382ef86__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00153_c382ef86,gpqa,gpqa_main,gpqa,153,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00154_56a283a4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00154_56a283a4,gpqa,gpqa_main,gpqa,154,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00155_ef7c5ac3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00155_ef7c5ac3,gpqa,gpqa_main,gpqa,155,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00156_1b37f3cb__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00156_1b37f3cb,gpqa,gpqa_main,gpqa,156,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00157_26fa8e9d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00157_26fa8e9d,gpqa,gpqa_main,gpqa,157,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00158_545ab294__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00158_545ab294,gpqa,gpqa_main,gpqa,158,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00159_fe767d2c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00159_fe767d2c,gpqa,gpqa_main,gpqa,159,0.6,7,structured_four_line,default,0,1,0,5,5,5,1,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00160_32e3e102__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00160_32e3e102,gpqa,gpqa_main,gpqa,160,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00161_dc8fac4d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00161_dc8fac4d,gpqa,gpqa_main,gpqa,161,0.6,7,structured_four_line,default,0,1,0,5,5,5,4,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00162_27ef3e9b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00162_27ef3e9b,gpqa,gpqa_main,gpqa,162,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00163_bda51262__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00163_bda51262,gpqa,gpqa_main,gpqa,163,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00164_85a125b7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00164_85a125b7,gpqa,gpqa_main,gpqa,164,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00165_8d5befe3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00165_8d5befe3,gpqa,gpqa_main,gpqa,165,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00166_f4d02054__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00166_f4d02054,gpqa,gpqa_main,gpqa,166,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00167_a1ee2f06__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00167_a1ee2f06,gpqa,gpqa_main,gpqa,167,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00168_5d802271__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00168_5d802271,gpqa,gpqa_main,gpqa,168,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00169_bb6e6c5c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00169_bb6e6c5c,gpqa,gpqa_main,gpqa,169,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00170_39d42ed0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00170_39d42ed0,gpqa,gpqa_main,gpqa,170,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00171_5d86c58a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00171_5d86c58a,gpqa,gpqa_main,gpqa,171,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00172_0d7f923c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00172_0d7f923c,gpqa,gpqa_main,gpqa,172,0.6,7,structured_four_line,default,0,1,0,5,5,5,3,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00173_d897c34a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00173_d897c34a,gpqa,gpqa_main,gpqa,173,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00174_85bb4f67__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00174_85bb4f67,gpqa,gpqa_main,gpqa,174,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00175_08bf9b0b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00175_08bf9b0b,gpqa,gpqa_main,gpqa,175,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00176_c93a8388__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00176_c93a8388,gpqa,gpqa_main,gpqa,176,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00177_39c14454__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00177_39c14454,gpqa,gpqa_main,gpqa,177,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00178_3464a094__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00178_3464a094,gpqa,gpqa_main,gpqa,178,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00179_25586c53__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00179_25586c53,gpqa,gpqa_main,gpqa,179,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00180_fa4e4fb8__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00180_fa4e4fb8,gpqa,gpqa_main,gpqa,180,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00181_dc88c45c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00181_dc88c45c,gpqa,gpqa_main,gpqa,181,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00182_8f12b565__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00182_8f12b565,gpqa,gpqa_main,gpqa,182,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00183_726d98d9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00183_726d98d9,gpqa,gpqa_main,gpqa,183,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00184_f51b1f5d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00184_f51b1f5d,gpqa,gpqa_main,gpqa,184,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00185_62c58d34__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00185_62c58d34,gpqa,gpqa_main,gpqa,185,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00186_d511e8c7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00186_d511e8c7,gpqa,gpqa_main,gpqa,186,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00187_afa78f63__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00187_afa78f63,gpqa,gpqa_main,gpqa,187,0.6,7,structured_four_line,default,0,1,0,5,5,5,1,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00188_9f7f42ba__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00188_9f7f42ba,gpqa,gpqa_main,gpqa,188,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00189_466d8ca0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00189_466d8ca0,gpqa,gpqa_main,gpqa,189,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00190_97420e84__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00190_97420e84,gpqa,gpqa_main,gpqa,190,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00191_2f1f1b06__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00191_2f1f1b06,gpqa,gpqa_main,gpqa,191,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00192_c7d17646__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00192_c7d17646,gpqa,gpqa_main,gpqa,192,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00193_097b870b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00193_097b870b,gpqa,gpqa_main,gpqa,193,0.6,7,structured_four_line,default,0,1,0,2,2,5,4,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00194_73a1cae0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00194_73a1cae0,gpqa,gpqa_main,gpqa,194,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00195_501b7e14__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00195_501b7e14,gpqa,gpqa_main,gpqa,195,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00196_7c3f035c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00196_7c3f035c,gpqa,gpqa_main,gpqa,196,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00197_28172790__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00197_28172790,gpqa,gpqa_main,gpqa,197,0.6,7,structured_four_line,default,0,1,1,1,1,5,1,1.0,0,cuda
