run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp0.60__seed7,gsm8k_train_00125_484d3aab,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp0.60__seed7,gsm8k_train_00125_484d3aab,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,answer_stability,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,entropy_plateau,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,hazard_drift,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,empirical_bernstein,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,e_process,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00125_484d3aab__temp1.00__seed7,gsm8k_train_00125_484d3aab,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.10__seed7,gsm8k_train_00126_5c93c15c,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,entropy_plateau,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp0.60__seed7,gsm8k_train_00126_5c93c15c,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,answer_stability,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,entropy_plateau,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,hazard_drift,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00126_5c93c15c__temp1.00__seed7,gsm8k_train_00126_5c93c15c,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,answer_stability,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,hazard_drift,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.10__seed7,gsm8k_train_00127_7b9040bd,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp0.60__seed7,gsm8k_train_00127_7b9040bd,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,answer_stability,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,hazard_drift,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00127_7b9040bd__temp1.00__seed7,gsm8k_train_00127_7b9040bd,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.10__seed7,gsm8k_train_00128_47ebf5c6,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,answer_stability,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,entropy_plateau,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,hazard_drift,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,empirical_bernstein,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,e_process,2,0.95,1,1.0,0.050000000000000044,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp0.60__seed7,gsm8k_train_00128_47ebf5c6,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00128_47ebf5c6__temp1.00__seed7,gsm8k_train_00128_47ebf5c6,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.10__seed7,gsm8k_train_00129_c31ed05e,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,entropy_plateau,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp0.60__seed7,gsm8k_train_00129_c31ed05e,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,entropy_plateau,5,-0.2,1,0.0,0.2,0,1,4
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00129_c31ed05e__temp1.00__seed7,gsm8k_train_00129_c31ed05e,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.10__seed7,gsm8k_train_00130_75dd171f,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp0.60__seed7,gsm8k_train_00130_75dd171f,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,entropy_plateau,3,-0.1,1,0.0,0.1,0,1,2
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00130_75dd171f__temp1.00__seed7,gsm8k_train_00130_75dd171f,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,hazard_drift,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,empirical_bernstein,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,e_process,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.10__seed7,gsm8k_train_00131_92ea4226,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.60__seed7,gsm8k_train_00131_92ea4226,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.60__seed7,gsm8k_train_00131_92ea4226,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.60__seed7,gsm8k_train_00131_92ea4226,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.60__seed7,gsm8k_train_00131_92ea4226,answer_stability,2,-0.05,1,0.0,0.05,0,1,1
qwen2p5_0p5b__gsm8k_train_00131_92ea4226__temp0.60__seed7,gsm8k_train_00131_92ea4226,entropy_plateau,2,-0.05,1,0.0,0.05,0,1,1
