detector,mean_stop_step,mean_stop_utility,mean_oracle_utility,mean_oracle_gap,false_early_rate,false_late_rate,mean_false_late_severity,aggregation_level,group_name,run_name,run_label,family,parameter_count,rank
entropy_plateau,4.2,0.13,0.5642999999999999,0.4343,0.3313333333333333,0.6466666666666666,1.312,run,qwen2p5_14b__gsm8k,qwen2p5_14b__gsm8k,Qwen 14B,Qwen2.5 instruct,14B,5
answer_stability,7.227333333333333,0.1019666666666666,0.5642999999999999,0.4623333333333333,0.116,0.8553333333333333,3.6086666666666662,run,qwen2p5_14b__gsm8k,qwen2p5_14b__gsm8k,Qwen 14B,Qwen2.5 instruct,14B,6
empirical_bernstein,9.0,0.0733333333333333,0.5642999999999999,0.4909666666666667,0.0153333333333333,0.944,5.088,run,qwen2p5_14b__gsm8k,qwen2p5_14b__gsm8k,Qwen 14B,Qwen2.5 instruct,14B,7
first_answer,1.0,0.03,0.5642999999999999,0.5343,1.0,0.0,0.0,run,qwen2p5_14b__gsm8k,qwen2p5_14b__gsm8k,Qwen 14B,Qwen2.5 instruct,14B,8
never_stop,10.0,-0.0033333333333333,0.5642999999999999,0.5676333333333333,0.0,0.9846666666666668,6.072666666666667,run,qwen2p5_14b__gsm8k,qwen2p5_14b__gsm8k,Qwen 14B,Qwen2.5 instruct,14B,9
oracle,3.328,0.7816000000000001,0.7816000000000001,0.0,0.0,0.0,0.0,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,1
verifier_first_correct,4.0793333333333335,0.7440333333333333,0.7816000000000001,0.0375666666666666,0.0413333333333333,0.102,0.816,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,2
hazard_drift,4.1706666666666665,0.5981333333333334,0.7816000000000001,0.1834666666666666,0.11,0.7833333333333333,1.05,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,3
e_process,6.0,0.5926666666666667,0.7816000000000001,0.1889333333333333,0.0186666666666666,0.9406666666666668,2.7006666666666668,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,4
answer_stability,4.000666666666667,0.5619666666666667,0.7816000000000001,0.2196333333333333,0.166,0.79,1.022,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,5
entropy_plateau,4.172666666666666,0.5547,0.7816000000000001,0.2269,0.1673333333333333,0.788,1.216,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,6
empirical_bernstein,9.0,0.4726666666666667,0.7816000000000001,0.3089333333333333,0.0,0.9973333333333332,5.672,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,7
never_stop,10.0,0.4286666666666667,0.7816000000000001,0.3529333333333333,0.0,1.0,6.672,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,8
first_answer,1.0,0.0413333333333333,0.7816000000000001,0.7402666666666667,1.0,0.0,0.0,run,qwen2p5_32b__gsm8k,qwen2p5_32b__gsm8k,Qwen 32B,Qwen2.5 instruct,32B,9
oracle,2.622,0.5149,0.5149,0.0,0.0,0.0,0.0,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,1
verifier_first_correct,5.707333333333334,0.3692999999999999,0.5149,0.1456,0.0533333333333333,0.3953333333333333,3.1626666666666665,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,2
answer_stability,3.5686666666666667,0.2909,0.5149,0.224,0.124,0.7693333333333333,1.2126666666666666,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,3
e_process,4.8,0.278,0.5149,0.2368999999999999,0.046,0.9093333333333332,2.276666666666667,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,4
hazard_drift,3.396,0.2768666666666666,0.5149,0.2380333333333333,0.1673333333333333,0.5346666666666666,1.102,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,5
entropy_plateau,4.300666666666666,0.2656333333333333,0.5149,0.2492666666666666,0.098,0.8446666666666667,1.8893333333333333,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,6
empirical_bernstein,9.0,0.1026666666666666,0.5149,0.4122333333333333,0.0026666666666666,0.9906666666666668,6.3806666666666665,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,7
never_stop,10.0,0.054,0.5149,0.4608999999999999,0.0,0.9973333333333332,7.378,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,8
first_answer,1.0,0.0533333333333333,0.5149,0.4615666666666667,1.0,0.0,0.0,run,qwen2p5_3b__gsm8k,qwen2p5_3b__gsm8k,Qwen 3B,Qwen2.5 instruct,3B,9
oracle,2.857333333333333,0.6431333333333333,0.6431333333333333,0.0,0.0,0.0,0.0,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,1
verifier_first_correct,4.379333333333333,0.5923666666666666,0.6431333333333333,0.0507666666666666,0.274,0.2386666666666666,1.909333333333333,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,2
answer_stability,4.384,0.4888,0.6431333333333333,0.1543333333333333,0.0506666666666666,0.892,1.6086666666666667,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,3
hazard_drift,3.842,0.4759,0.6431333333333333,0.1672333333333333,0.0926666666666666,0.6246666666666667,1.162,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,4
e_process,5.6,0.4453333333333333,0.6431333333333333,0.1978,0.032,0.9286666666666666,2.798666666666666,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,5
entropy_plateau,3.786666666666666,0.4393333333333333,0.6431333333333333,0.2037999999999999,0.1346666666666666,0.6913333333333334,1.236,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,6
empirical_bernstein,9.0,0.3026666666666666,0.6431333333333333,0.3404666666666667,0.0026666666666666,0.994,6.145333333333333,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,7
first_answer,1.0,0.274,0.6431333333333333,0.3691333333333333,1.0,0.0,0.0,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,8
never_stop,10.0,0.2553333333333333,0.6431333333333333,0.3878,0.0,0.9973333333333332,7.142666666666667,run,qwen2p5_7b__gsm8k,qwen2p5_7b__gsm8k,Qwen 7B,Qwen2.5 instruct,7B,9
oracle,2.5846666666666667,0.4274333333333333,0.4274333333333333,0.0,0.0,0.0,0.0,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,1
verifier_first_correct,6.324666666666666,0.2511,0.4274333333333333,0.1763333333333333,0.0953333333333333,0.4826666666666667,3.8613333333333335,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,2
answer_stability,4.235333333333333,0.2229,0.4274333333333333,0.2045333333333333,0.0673333333333333,0.7533333333333333,1.8233333333333333,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,3
hazard_drift,3.9126666666666665,0.2197,0.4274333333333333,0.2077333333333333,0.09,0.6766666666666666,1.5433333333333332,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,4
entropy_plateau,4.242,0.2019,0.4274333333333333,0.2255333333333333,0.0813333333333333,0.718,1.895333333333333,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,5
e_process,3.6,0.1933333333333333,0.4274333333333333,0.2340999999999999,0.1033333333333333,0.8226666666666667,1.266,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,6
first_answer,1.0,0.0953333333333333,0.4274333333333333,0.3321,1.0,0.0,0.0,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,7
empirical_bernstein,9.0,-0.0333333333333333,0.4274333333333333,0.4607666666666667,0.0053333333333333,0.992,6.4206666666666665,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,8
never_stop,10.0,-0.0693333333333333,0.4274333333333333,0.4967666666666666,0.0,0.9946666666666668,7.415333333333334,run,yi_1p5_9b_chat__gsm8k,yi_1p5_9b_chat__gsm8k,Yi 1.5 9B,Yi 1.5,9B,9
